date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT,month,day,hour,dayofweek
2016-10-28 18:00:00,46.32400131225586,12.480999946594238,42.91600036621094,9.677000045776367,3.401000022888184,0.0,19.423999786376957,10,28,18,4
2016-10-28 19:00:00,44.229000091552734,11.895000457763672,39.59199905395508,8.604999542236326,4.882999897003174,1.4179999828338623,19.863000869750977,10,28,19,4
2016-10-28 20:00:00,43.97800064086914,12.229999542236328,41.11999893188477,9.515999794006348,3.6570000648498535,0.0,19.863000869750977,10,28,20,4
2016-10-28 21:00:00,45.73699951171875,13.402999877929688,40.66400146484375,9.729999542236328,4.894000053405762,1.343000054359436,19.423999786376957,10,28,21,4
2016-10-28 22:00:00,40.87900161743164,10.220000267028809,37.15299987792969,7.800000190734862,3.4649999141693115,0.0,18.545000076293945,10,28,22,4
2016-10-28 23:00:00,39.53799819946289,11.392000198364258,36.08100128173828,9.086999893188477,3.433000087738037,0.0,18.104999542236328,10,28,23,4
2016-10-29 00:00:00,38.70100021362305,11.392000198364258,34.955001831054695,8.765000343322754,4.670000076293945,0.0,17.666000366210938,10,29,0,5
2016-10-29 01:00:00,40.20899963378906,11.47599983215332,36.3489990234375,8.925999641418457,2.943000078201294,0.0,17.666000366210938,10,29,1,5
2016-10-29 02:00:00,37.277000427246094,10.55500030517578,34.5260009765625,8.416999816894531,3.0920000076293945,0.0,17.226999282836914,10,29,2,5
2016-10-29 03:00:00,36.94200134277344,10.638999938964844,34.41899871826172,8.36299991607666,3.0920000076293945,0.0,16.78700065612793,10,29,3,5
2016-10-29 04:00:00,37.86299896240234,11.225000381469728,34.1510009765625,8.578000068664549,3.0920000076293945,1.2690000534057615,16.567499160766598,10,29,4,5
2016-10-29 05:00:00,38.28200149536133,11.225000381469728,35.4640007019043,8.630999565124513,3.0920000076293945,0.0,15.907999992370604,10,29,5,5
2016-10-29 06:00:00,37.277000427246094,10.638999938964844,32.89099884033203,7.934999942779541,3.614000082015991,1.246999979019165,15.24899959564209,10,29,6,5
2016-10-29 07:00:00,41.46500015258789,12.145999908447266,37.15299987792969,9.302000045776367,4.787000179290772,1.2369999885559082,15.029000282287598,10,29,7,5
2016-10-29 08:00:00,36.27199935913086,8.963000297546387,33.667999267578125,6.9689998626708975,3.26200008392334,0.0,14.809499740600586,10,29,8,5
2016-10-29 09:00:00,38.28200149536133,10.722000122070312,36.42900085449219,8.630999565124513,1.8869999647140503,0.0,14.59000015258789,10,29,9,5
2016-10-29 10:00:00,41.79999923706055,12.062999725341797,39.27000045776367,9.32800006866455,3.101999998092652,0.0,15.029500007629396,10,29,10,5
2016-10-29 11:00:00,44.64799880981445,13.402999877929688,41.95100021362305,10.803000450134276,3.101999998092652,0.0,15.68850040435791,10,29,11,5
2016-10-29 12:00:00,40.29199981689453,11.225000381469728,38.06399917602539,8.819000244140625,1.866000056266785,0.0,16.78700065612793,10,29,12,5
2016-10-29 13:00:00,43.05699920654297,13.152000427246096,40.69100189208984,10.45400047302246,1.866000056266785,0.0,17.666000366210938,10,29,13,5
2016-10-29 14:00:00,42.80500030517578,13.067999839782717,40.07500076293945,10.480999946594238,1.866000056266785,0.0,18.104999542236328,10,29,14,5
2016-10-29 15:00:00,41.88399887084961,12.229999542236328,39.430999755859375,9.70400047302246,3.134000062942505,0.0,17.666000366210938,10,29,15,5
2016-10-29 16:00:00,45.82099914550781,13.319000244140623,41.87099838256836,10.267000198364258,3.16599988937378,0.0,17.226999282836914,10,29,16,5
2016-10-29 17:00:00,48.41799926757813,14.072999954223633,42.91600036621094,10.213000297546388,4.381999969482422,1.2150000333786009,17.226999282836914,10,29,17,5
2016-10-29 18:00:00,47.74800109863281,13.319000244140623,44.25600051879883,10.185999870300291,4.381999969482422,1.22599995136261,17.226999282836914,10,29,18,5
2016-10-29 19:00:00,43.391998291015625,11.5600004196167,38.09099960327149,8.14900016784668,5.683000087738037,1.2369999885559082,17.446500778198242,10,29,19,5
2016-10-29 20:00:00,44.3129997253418,13.402999877929688,38.59999847412109,9.784000396728516,5.468999862670898,1.246999979019165,17.666000366210938,10,29,20,5
2016-10-29 21:00:00,41.79999923706055,12.062999725341797,37.98400115966797,9.354999542236328,3.5179998874664307,0.0,17.666000366210938,10,29,21,5
2016-10-29 22:00:00,42.63800048828125,13.319000244140623,39.77999877929688,10.96399974822998,3.5179998874664307,0.0,17.666000366210938,10,29,22,5
2016-10-29 23:00:00,38.44900131225586,12.062999725341797,35.57099914550781,9.838000297546388,3.4440000057220463,0.0,17.666000366210938,10,29,23,5
2016-10-30 00:00:00,39.20299911499024,12.984000205993652,35.518001556396484,10.024999618530272,4.499000072479248,1.2580000162124634,17.446500778198242,10,30,0,6
2016-10-30 01:00:00,37.44400024414063,10.973999977111816,33.13199996948242,8.255999565124513,4.510000228881836,1.2369999885559082,17.446500778198242,10,30,1,6
2016-10-30 02:00:00,36.77399826049805,11.810999870300291,32.22100067138672,9.034000396728516,4.541999816894531,1.2150000333786009,17.226999282836914,10,30,2,6
2016-10-30 03:00:00,37.10900115966797,11.727999687194824,32.488998413085945,9.248000144958496,4.519999980926514,1.246999979019165,17.006999969482422,10,30,3,6
2016-10-30 04:00:00,34.429000854492195,11.225000381469728,32.194000244140625,9.248000144958496,2.377000093460083,0.0,16.78700065612793,10,30,4,6
2016-10-30 05:00:00,37.44400024414063,11.644000053405762,33.26599884033203,8.95300006866455,3.6679999828338623,1.2369999885559082,16.567499160766598,10,30,5,6
2016-10-30 06:00:00,35.76900100708008,10.973999977111816,32.327999114990234,8.73900032043457,4.552000045776367,0.0,16.347999572753903,10,30,6,6
2016-10-30 07:00:00,40.9630012512207,12.732999801635742,38.01100158691406,10.508000373840332,3.006999969482422,0.0,16.128000259399414,10,30,7,6
2016-10-30 08:00:00,36.858001708984375,9.885000228881836,32.91699981689453,7.372000217437744,4.339000225067139,0.0,16.347999572753903,10,30,8,6
2016-10-30 09:00:00,35.76900100708008,9.04699993133545,33.292999267578125,7.317999839782715,1.7910000085830688,0.0,18.104999542236328,10,30,9,6
2016-10-30 10:00:00,38.28200149536133,9.717000007629396,35.86600112915039,7.827000141143799,1.7910000085830688,0.0,20.742000579833984,10,30,10,6
2016-10-30 11:00:00,43.05699920654297,12.899999618530272,40.07500076293945,10.105999946594238,3.0380001068115234,0.0,22.5,10,30,11,6
2016-10-30 12:00:00,39.874000549316406,11.225000381469728,37.39400100708008,9.302000045776367,1.8229999542236328,0.0,24.477500915527344,10,30,12,6
2016-10-30 13:00:00,40.3759994506836,12.480999946594238,37.93000030517578,10.159000396728516,1.8229999542236328,0.0,26.23550033569336,10,30,13,6
2016-10-30 14:00:00,37.36100006103516,11.644000053405762,35.49100112915039,9.48900032043457,1.8229999542236328,0.0,26.23550033569336,10,30,14,6
2016-10-30 15:00:00,40.3759994506836,13.067999839782717,37.6619987487793,10.508000373840332,1.8229999542236328,0.0,26.45499992370605,10,30,15,6
2016-10-30 16:00:00,43.72700119018555,13.821999549865724,39.887001037597656,10.74899959564209,3.134000062942505,1.22599995136261,25.57600021362305,10,30,16,6
2016-10-30 17:00:00,44.229000091552734,13.821999549865724,38.84199905395508,10.052000045776367,4.349999904632568,1.2369999885559082,24.477500915527344,10,30,17,6
2016-10-30 18:00:00,43.97800064086914,14.491999626159668,37.823001861572266,10.560999870300291,5.703999996185303,1.2899999618530271,24.038000106811523,10,30,18,6
2016-10-30 19:00:00,42.303001403808594,12.732999801635742,37.367000579833984,9.354999542236328,5.671999931335449,1.2899999618530271,22.5,10,30,19,6
2016-10-30 20:00:00,42.97299957275391,12.899999618530272,37.93000030517578,9.595999717712402,5.447999954223633,1.2369999885559082,21.401500701904297,10,30,20,6
2016-10-30 21:00:00,41.632999420166016,12.39799976348877,38.33200073242188,9.890999794006348,3.763000011444092,0.0,20.522499084472656,10,30,21,6
2016-10-30 22:00:00,40.3759994506836,12.314000129699709,35.652000427246094,9.32800006866455,5.085000038146973,1.3220000267028809,20.08300018310547,10,30,22,6
2016-10-30 23:00:00,36.858001708984375,10.052000045776367,32.46200180053711,7.61299991607666,5.043000221252441,1.2150000333786009,20.08300018310547,10,30,23,6
2016-10-31 00:00:00,33.92599868774414,8.795999526977539,30.37100028991699,6.566999912261963,3.763000011444092,0.0,19.64349937438965,10,31,0,0
2016-10-31 01:00:00,33.92599868774414,8.795999526977539,30.37100028991699,6.566999912261963,3.763000011444092,0.0,19.64349937438965,10,31,1,0
2016-10-31 02:00:00,33.92599868774414,8.795999526977539,30.37100028991699,6.566999912261963,3.763000011444092,0.0,19.64349937438965,10,31,2,0
2016-10-31 03:00:00,33.92599868774414,8.795999526977539,30.37100028991699,6.566999912261963,3.763000011444092,0.0,19.64349937438965,10,31,3,0
2016-10-31 04:00:00,33.92599868774414,8.795999526977539,30.37100028991699,6.566999912261963,3.763000011444092,0.0,19.64349937438965,10,31,4,0
2016-10-31 05:00:00,33.92599868774414,8.795999526977539,30.37100028991699,6.566999912261963,3.763000011444092,0.0,19.64349937438965,10,31,5,0
2016-10-31 06:00:00,33.92599868774414,8.795999526977539,30.37100028991699,6.566999912261963,3.763000011444092,0.0,19.64349937438965,10,31,6,0
2016-10-31 07:00:00,33.92599868774414,8.795999526977539,30.37100028991699,6.566999912261963,3.763000011444092,0.0,19.64349937438965,10,31,7,0
2016-10-31 08:00:00,33.92599868774414,8.795999526977539,30.37100028991699,6.566999912261963,3.763000011444092,0.0,19.64349937438965,10,31,8,0
2016-10-31 09:00:00,33.92599868774414,8.795999526977539,30.37100028991699,6.566999912261963,3.763000011444092,0.0,19.64349937438965,10,31,9,0
2016-10-31 10:00:00,33.92599868774414,8.795999526977539,30.37100028991699,6.566999912261963,3.763000011444092,0.0,19.64349937438965,10,31,10,0
2016-10-31 11:00:00,33.92599868774414,8.795999526977539,30.37100028991699,6.566999912261963,3.763000011444092,0.0,19.64349937438965,10,31,11,0
2016-10-31 12:00:00,33.92599868774414,8.795999526977539,30.37100028991699,6.566999912261963,3.763000011444092,0.0,19.64349937438965,10,31,12,0
2016-10-31 13:00:00,33.92599868774414,8.795999526977539,30.37100028991699,6.566999912261963,3.763000011444092,0.0,19.64349937438965,10,31,13,0
2016-10-31 14:00:00,33.92599868774414,8.795999526977539,30.37100028991699,6.566999912261963,3.763000011444092,0.0,19.64349937438965,10,31,14,0
2016-10-31 15:00:00,33.92599868774414,8.795999526977539,30.37100028991699,6.566999912261963,3.763000011444092,0.0,19.64349937438965,10,31,15,0
2016-10-31 16:00:00,33.92599868774414,8.795999526977539,30.37100028991699,6.566999912261963,3.763000011444092,0.0,19.64349937438965,10,31,16,0
2016-10-31 17:00:00,33.92599868774414,8.795999526977539,30.37100028991699,6.566999912261963,3.763000011444092,0.0,19.64349937438965,10,31,17,0
2016-10-31 18:00:00,33.92599868774414,8.795999526977539,30.37100028991699,6.566999912261963,3.763000011444092,0.0,19.64349937438965,10,31,18,0
2016-10-31 19:00:00,33.92599868774414,8.795999526977539,30.37100028991699,6.566999912261963,3.763000011444092,0.0,19.64349937438965,10,31,19,0
2016-10-31 20:00:00,33.92599868774414,8.795999526977539,30.37100028991699,6.566999912261963,3.763000011444092,0.0,19.64349937438965,10,31,20,0
2016-10-31 21:00:00,33.92599868774414,8.795999526977539,30.37100028991699,6.566999912261963,3.763000011444092,0.0,19.64349937438965,10,31,21,0
2016-10-31 22:00:00,33.92599868774414,8.795999526977539,30.37100028991699,6.566999912261963,3.763000011444092,0.0,19.64349937438965,10,31,22,0
2016-10-31 23:00:00,33.92599868774414,8.795999526977539,30.37100028991699,6.566999912261963,3.763000011444092,0.0,19.64349937438965,10,31,23,0
2016-11-01 00:00:00,31.2450008392334,8.878999710083008,26.590999603271484,6.513999938964844,4.690999984741211,1.2150000333786009,18.104999542236328,11,1,0,1
2016-11-01 01:00:00,30.072999954223643,8.543999671936035,25.518999099731445,5.8439998626708975,4.573999881744385,1.246999979019165,18.104999542236328,11,1,1,1
2016-11-01 02:00:00,27.64299964904785,7.454999923706055,24.92900085449219,5.951000213623048,2.943000078201294,0.0,17.666000366210938,11,1,2,1
2016-11-01 03:00:00,30.1560001373291,8.543999671936035,25.733999252319336,6.031000137329103,4.264999866485597,1.3539999723434448,17.226999282836914,11,1,3,1
2016-11-01 04:00:00,30.40800094604492,8.963000297546387,26.40399932861328,6.835000038146973,4.243000030517578,1.3860000371932983,17.006999969482422,11,1,4,1
2016-11-01 05:00:00,29.98900032043457,8.208999633789062,25.33099937438965,5.710000038146973,4.414000034332275,1.22599995136261,16.78700065612793,11,1,5,1
2016-11-01 06:00:00,24.125,5.276999950408936,19.35400009155273,3.2699999809265137,5.043000221252441,1.22599995136261,16.347999572753903,11,1,6,1
2016-11-01 07:00:00,21.025999069213867,0.0,17.370000839233402,1.6080000400543213,3.6679999828338623,0.0,16.128000259399414,11,1,7,1
2016-11-01 08:00:00,17.34000015258789,0.0,12.142999649047852,1.4479999542236328,4.765999794006348,2.494999885559082,16.347999572753903,11,1,8,1
2016-11-01 09:00:00,16.92099952697754,0.0,14.42099952697754,2.009999990463257,3.1559998989105225,0.0,17.006999969482422,11,1,9,1
2016-11-01 10:00:00,18.93199920654297,4.5229997634887695,15.574000358581545,2.627000093460083,3.1559998989105225,1.621000051498413,17.446500778198242,11,1,10,1
2016-11-01 11:00:00,18.847999572753903,4.355999946594238,15.38700008392334,2.4130001068115234,3.1559998989105225,1.621000051498413,17.885499954223633,11,1,11,1
2016-11-01 12:00:00,16.166999816894528,0.0,14.20699977874756,1.715999960899353,3.1559998989105225,0.0,18.54450035095215,11,1,12,1
2016-11-01 13:00:00,16.250999450683597,0.0,13.402999877929688,1.9029999971389768,1.9299999475479128,1.4709999561309814,19.64349937438965,11,1,13,1
2016-11-01 14:00:00,16.419000625610348,0.0,13.67099952697754,2.0369999408721924,3.1770000457763667,1.503000020980835,21.18199920654297,11,1,14,1
2016-11-01 15:00:00,15.748000144958494,0.0,13.536999702453612,2.252000093460083,3.11299991607666,1.22599995136261,22.5,11,1,15,1
2016-11-01 16:00:00,18.763999938964844,0.0,14.314000129699709,1.6349999904632568,4.414000034332275,1.246999979019165,23.37899971008301,11,1,16,1
2016-11-01 17:00:00,20.60700035095215,0.0,15.0649995803833,1.3400000333786009,5.660999774932861,1.246999979019165,22.280500411987305,11,1,17,1
2016-11-01 18:00:00,23.45499992370605,0.0,18.36199951171875,1.9029999971389768,5.554999828338623,1.3109999895095823,20.30299949645996,11,1,18,1
2016-11-01 19:00:00,23.95800018310547,5.110000133514403,18.6299991607666,2.8949999809265137,5.554999828338623,1.3109999895095823,18.104999542236328,11,1,19,1
2016-11-01 20:00:00,24.125,4.775000095367432,18.871000289916992,2.627000093460083,5.459000110626222,1.2580000162124634,17.006999969482422,11,1,20,1
2016-11-01 21:00:00,22.36599922180176,4.440000057220459,18.173999786376957,2.493000030517578,4.030000209808351,1.2580000162124634,17.006999969482422,11,1,21,1
2016-11-01 22:00:00,22.53400039672852,5.78000020980835,17.531000137329098,3.4309999942779537,5.276999950408936,1.2580000162124634,17.006999969482422,11,1,22,1
2016-11-01 23:00:00,19.684999465942383,4.690999984741211,14.475000381469728,2.5999999046325684,5.341000080108644,2.8359999656677246,17.006999969482422,11,1,23,1
2016-11-02 00:00:00,17.926000595092773,4.355999946594238,12.894000053405762,2.1979999542236333,5.330999851226807,1.22599995136261,16.78700065612793,11,2,0,2
2016-11-02 01:00:00,16.50200080871582,4.2719998359680185,11.204999923706056,2.0369999408721924,4.9790000915527335,1.2369999885559082,16.78700065612793,11,2,1,2
2016-11-02 02:00:00,14.743000030517578,0.0,11.28499984741211,1.5820000171661377,3.635999917984009,1.246999979019165,16.78700065612793,11,2,2,2
2016-11-02 03:00:00,16.250999450683597,0.0,11.446000099182127,1.6080000400543213,4.947000026702881,1.246999979019165,16.567499160766598,11,2,3,2
2016-11-02 04:00:00,16.166999816894528,0.0,11.366000175476074,1.6619999408721924,5.064000129699707,1.2150000333786009,16.567499160766598,11,2,4,2
2016-11-02 05:00:00,16.586000442504886,4.105000019073486,12.920000076293944,2.4130001068115234,3.848999977111816,1.2150000333786009,16.567499160766598,11,2,5,2
2016-11-02 06:00:00,18.68000030517578,4.355999946594238,13.67099952697754,2.2780001163482666,5.138999938964844,1.2150000333786009,16.34749984741211,11,2,6,2
2016-11-02 07:00:00,18.010000228881836,0.0,13.911999702453612,1.9299999475479128,5.138999938964844,1.2150000333786009,16.128000259399414,11,2,7,2
2016-11-02 08:00:00,23.37100028991699,6.953000068664551,17.878999710083008,4.155000209808351,5.138999938964844,2.430999994277954,16.128000259399414,11,2,8,2
2016-11-02 09:00:00,22.78499984741211,6.449999809265138,19.78300094604492,4.797999858856201,3.625,0.0,16.567499160766598,11,2,9,2
2016-11-02 10:00:00,23.1200008392334,6.618000030517577,19.488000869750977,4.3959999084472665,3.625,1.3650000095367432,19.64349937438965,11,2,10,2
2016-11-02 11:00:00,24.208999633789062,6.86899995803833,20.29199981689453,4.449999809265137,3.625,1.3650000095367432,23.818500518798828,11,2,11,2
2016-11-02 12:00:00,20.857999801635746,5.193999767303467,17.423999786376953,3.190000057220459,3.625,1.4709999561309814,26.23550033569336,11,2,12,2
2016-11-02 13:00:00,20.43899917602539,5.78000020980835,17.101999282836914,3.6989998817443848,3.625,1.4709999561309814,28.871999740600582,11,2,13,2
2016-11-02 14:00:00,20.27199935913086,6.114999771118164,16.861000061035153,4.127999782562257,3.625,1.4709999561309814,30.6299991607666,11,2,14,2
2016-11-02 15:00:00,21.36100006103516,6.449999809265138,18.22800064086914,4.422999858856201,3.625,1.4709999561309814,30.40999984741211,11,2,15,2
2016-11-02 16:00:00,23.70599937438965,6.953000068664551,20.827999114990234,5.441999912261963,3.625,1.246999979019165,28.433000564575195,11,2,16,2
2016-11-02 17:00:00,26.386999130249023,6.366000175476074,20.184999465942383,3.1630001068115234,6.151999950408936,2.505000114440918,25.795499801635746,11,2,17,2
2016-11-02 18:00:00,22.86899948120117,4.440000057220459,18.81800079345703,2.438999891281128,4.894000053405762,2.505000114440918,23.15950012207031,11,2,18,2
2016-11-02 19:00:00,25.214000701904297,5.78000020980835,19.05900001525879,2.868000030517578,5.745999813079834,2.483999967575073,20.08300018310547,11,2,19,2
2016-11-02 20:00:00,22.450000762939453,4.941999912261963,18.040000915527344,2.868000030517578,4.13700008392334,2.483999967575073,18.105499267578125,11,2,20,2
2016-11-02 21:00:00,22.86899948120117,5.696000099182129,18.334999084472656,3.243000030517578,5.36299991607666,2.483999967575073,16.78700065612793,11,2,21,2
2016-11-02 22:00:00,19.43400001525879,4.188000202178955,14.850000381469728,2.1979999542236333,4.85099983215332,1.2690000534057615,16.128000259399414,11,2,22,2
2016-11-02 23:00:00,18.26099967956543,4.2719998359680185,13.107999801635742,1.8760000467300413,4.85099983215332,1.2690000534057615,15.468500137329102,11,2,23,2
2016-11-03 00:00:00,16.836999893188473,0.0,12.277000427246096,1.7419999837875366,4.349999904632568,1.22599995136261,15.029500007629396,11,3,0,3
2016-11-03 01:00:00,17.34000015258789,4.355999946594238,11.795000076293944,1.9029999971389768,5.576000213623047,1.22599995136261,14.59000015258789,11,3,1,3
2016-11-03 02:00:00,15.916000366210938,0.0,11.28499984741211,2.0369999408721924,5.043000221252441,1.6100000143051147,13.711000442504885,11,3,2,3
2016-11-03 03:00:00,15.916000366210938,0.0,11.5,1.7960000038146973,3.8059999942779537,1.6100000143051147,13.271499633789062,11,3,3,3
2016-11-03 04:00:00,15.07800006866455,0.0,11.607000350952148,2.0639998912811284,4.818999767303467,1.22599995136261,13.271499633789062,11,3,4,3
2016-11-03 05:00:00,16.250999450683597,4.355999946594238,12.062999725341797,2.2249999046325684,4.638000011444092,1.22599995136261,12.83199977874756,11,3,5,3
2016-11-03 06:00:00,16.753999710083008,0.0,12.812999725341797,1.9570000171661377,4.072999954223634,2.440999984741211,12.392499923706056,11,3,6,3
2016-11-03 07:00:00,17.256000518798828,0.0,12.973999977111816,1.4479999542236328,4.083000183105469,1.22599995136261,12.392499923706056,11,3,7,3
2016-11-03 08:00:00,15.83199977874756,0.0,11.553000450134276,0.0,4.051000118255615,1.2150000333786009,13.271499633789062,11,3,8,3
2016-11-03 09:00:00,17.172000885009766,0.0,14.072999954223633,1.9570000171661377,2.9210000038146973,1.2150000333786009,16.347999572753903,11,3,9,3
2016-11-03 10:00:00,18.010000228881836,0.0,14.58199977874756,1.6890000104904177,2.9210000038146973,1.3220000267028809,20.302499771118164,11,3,10,3
2016-11-03 11:00:00,18.59600067138672,0.0,14.958000183105469,1.9029999971389768,2.9210000038146973,1.4179999828338623,24.91699981689453,11,3,11,3
2016-11-03 12:00:00,16.334999084472653,0.0,13.135000228881836,0.0,2.9210000038146973,0.0,27.11400032043457,11,3,12,3
2016-11-03 13:00:00,17.507999420166016,0.0,14.63599967956543,2.3320000171661377,2.9210000038146973,1.3329999446868896,29.09199905395508,11,3,13,3
2016-11-03 14:00:00,17.172000885009766,4.188000202178955,14.072999954223633,2.438999891281128,2.9210000038146973,1.4179999828338623,30.19050025939941,11,3,14,3
2016-11-03 15:00:00,18.763999938964844,4.775000095367432,15.22599983215332,2.9749999046325684,2.9210000038146973,1.22599995136261,30.40999984741211,11,3,15,3
2016-11-03 16:00:00,21.94700050354004,6.031000137329103,17.476999282836914,3.7260000705718994,4.201000213623047,1.22599995136261,29.09149932861328,11,3,16,3
2016-11-03 17:00:00,23.95800018310547,5.947999954223633,19.78300094604492,3.6459999084472656,4.201000213623047,1.22599995136261,27.11450004577637,11,3,17,3
2016-11-03 18:00:00,26.88999938964844,6.701000213623048,21.33699989318848,3.99399995803833,5.415999889373778,1.22599995136261,24.69750022888184,11,3,18,3
2016-11-03 19:00:00,26.88999938964844,7.539000034332275,21.202999114990234,4.611000061035156,5.415999889373778,1.22599995136261,22.06049919128418,11,3,19,3
2016-11-03 20:00:00,27.559999465942383,7.454999923706055,22.972999572753903,4.959000110626222,4.264999866485597,1.22599995136261,19.423999786376957,11,3,20,3
2016-11-03 21:00:00,28.64900016784668,9.130999565124512,23.61599922180176,6.2189998626708975,5.491000175476074,1.2580000162124634,17.446500778198242,11,3,21,3
2016-11-03 22:00:00,24.208999633789062,7.539000034332275,20.131000518798828,4.959000110626222,3.816999912261963,2.6010000705718994,16.34749984741211,11,3,22,3
2016-11-03 23:00:00,18.847999572753903,5.193999767303467,13.564000129699709,2.6540000438690186,5.25600004196167,2.6010000705718994,15.908499717712402,11,3,23,3
2016-11-04 00:00:00,18.59600067138672,4.859000205993652,15.145000457763672,2.9219999313354488,3.3580000400543213,1.3539999723434448,15.468500137329102,11,4,0,4
2016-11-04 01:00:00,20.77400016784668,6.031000137329103,15.467000007629396,3.2170000076293945,5.863999843597412,2.6440000534057617,15.468500137329102,11,4,1,4
2016-11-04 02:00:00,19.43400001525879,5.110000133514403,15.680999755859377,3.0829999446868896,4.616000175476074,1.406999945640564,15.468500137329102,11,4,2,4
2016-11-04 03:00:00,20.60700035095215,7.454999923706055,15.4399995803833,4.744999885559082,4.616000175476074,1.406999945640564,15.24899959564209,11,4,3,4
2016-11-04 04:00:00,18.429000854492188,5.52899980545044,13.37600040435791,3.0559999942779537,4.414000034332275,1.406999945640564,14.809499740600586,11,4,4,4
2016-11-04 05:00:00,18.59600067138672,5.193999767303467,13.859000205993652,2.7880001068115234,4.423999786376953,1.406999945640564,14.59000015258789,11,4,5,4
2016-11-04 06:00:00,21.277000427246094,5.52899980545044,16.486000061035153,2.868000030517578,4.307000160217285,1.406999945640564,14.59000015258789,11,4,6,4
2016-11-04 07:00:00,21.277000427246094,5.52899980545044,18.28199958801269,3.8329999446868896,4.1469998359680185,1.2369999885559082,14.37049961090088,11,4,7,4
2016-11-04 08:00:00,23.45499992370605,7.203999996185303,18.8439998626709,4.422999858856201,5.373000144958496,2.463000059127808,15.468500137329102,11,4,8,4
2016-11-04 09:00:00,22.53400039672852,6.86899995803833,19.91699981689453,5.013000011444092,2.815000057220459,1.493000030517578,18.32550048828125,11,4,9,4
2016-11-04 10:00:00,27.392000198364247,9.550000190734863,23.347999572753903,6.7820000648498535,4.254000186920166,1.493000030517578,21.401500701904297,11,4,10,4
2016-11-04 11:00:00,30.57500076293945,11.5600004196167,26.858999252319336,8.845999717712402,3.0380001068115234,1.493000030517578,25.35650062561035,11,4,11,4
2016-11-04 12:00:00,26.88999938964844,8.543999671936035,23.53499984741211,6.353000164031982,3.0380001068115234,1.493000030517578,27.55400085449219,11,4,12,4
2016-11-04 13:00:00,25.04700088500977,8.293000221252441,21.604999542236328,6.031000137329103,3.0380001068115234,1.493000030517578,30.190000534057607,11,4,13,4
2016-11-04 14:00:00,27.141000747680664,9.968000411987305,23.10700035095215,7.71999979019165,4.264999866485597,1.493000030517578,32.167999267578125,11,4,14,4
2016-11-04 15:00:00,29.066999435424805,10.973999977111816,24.82200050354004,8.310000419616701,4.243000030517578,1.493000030517578,32.82699966430664,11,4,15,4
2016-11-04 16:00:00,30.99399948120117,11.810999870300291,25.43899917602539,8.336999893188478,5.459000110626222,1.493000030517578,31.728500366210927,11,4,16,4
2016-11-04 17:00:00,33.50699996948242,12.314000129699709,27.04700088500977,8.444000244140625,6.684999942779541,2.7079999446868896,29.97050094604492,11,4,17,4
2016-11-04 18:00:00,34.0099983215332,12.062999725341797,28.36000061035156,8.390000343322754,6.418000221252441,2.7079999446868896,27.55349922180176,11,4,18,4
2016-11-04 19:00:00,32.92100143432617,9.381999969482422,27.23500061035156,6.298999786376952,4.85099983215332,2.7079999446868896,24.91699981689453,11,4,19,4
2016-11-04 20:00:00,33.088001251220696,9.633000373840332,26.67200088500977,5.978000164031982,6.695000171661378,2.7079999446868896,22.71949958801269,11,4,20,4
2016-11-04 21:00:00,31.66399955749512,9.550000190734863,25.868000030517567,6.138999938964844,5.703999996185303,2.7079999446868896,21.840499877929688,11,4,21,4
2016-11-04 22:00:00,29.90500068664551,8.878999710083008,24.17900085449219,5.548999786376953,5.703999996185303,2.7079999446868896,21.18149948120117,11,4,22,4
2016-11-04 23:00:00,27.97900009155273,8.376999855041504,22.70400047302246,5.334000110626222,5.76800012588501,2.7079999446868896,20.522499084472656,11,4,23,4
2016-11-05 00:00:00,26.88999938964844,8.711999893188478,21.68600082397461,5.683000087738037,5.447999954223633,2.7079999446868896,20.08300018310547,11,5,0,5
2016-11-05 01:00:00,26.386999130249023,8.711999893188478,21.09600067138672,5.548999786376953,5.436999797821045,2.7079999446868896,19.423999786376957,11,5,1,5
2016-11-05 02:00:00,25.1299991607666,7.454999923706055,19.996999740600582,4.422999858856201,4.626999855041504,1.4819999933242798,18.76449966430664,11,5,2,5
2016-11-05 03:00:00,23.53899955749512,6.953000068664551,19.78300094604492,4.690999984741211,4.605999946594238,1.4819999933242798,18.32550048828125,11,5,3,5
2016-11-05 04:00:00,24.292999267578125,7.372000217437744,20.21199989318848,4.7179999351501465,4.702000141143799,1.4819999933242798,17.666000366210938,11,5,4,5
2016-11-05 05:00:00,26.88999938964844,8.208999633789062,21.44499969482422,5.414999961853027,4.702000141143799,2.740000009536743,17.226499557495114,11,5,5,5
2016-11-05 06:00:00,27.05699920654297,8.376999855041504,22.275999069213867,5.683000087738037,5.927999973297119,2.740000009536743,16.78700065612793,11,5,6,5
2016-11-05 07:00:00,28.64900016784668,8.963000297546387,22.99900054931641,5.951000213623048,5.809999942779541,2.6549999713897705,16.34749984741211,11,5,7,5
2016-11-05 08:00:00,27.726999282836918,8.795999526977539,23.375,5.896999835968018,4.584000110626222,2.6549999713897705,17.445999145507812,11,5,8,5
2016-11-05 09:00:00,27.895000457763672,9.130999565124512,25.19700050354004,7.452000141143799,2.0469999313354488,0.0,20.96199989318848,11,5,9,5
